member_casual,rideable_type,day_of_week,day_name,ride_month,start_hour,total_rides,total_ride_minutes
casual,electric_bike,6,Friday,2026-02,7,173,1276.2936
casual,electric_bike,6,Friday,2026-02,8,218,1729.52525
casual,electric_bike,6,Friday,2026-02,9,149,1270.9308833333334
casual,electric_bike,6,Friday,2026-02,10,166,1533.0412333333334
casual,electric_bike,6,Friday,2026-02,11,207,1947.6735166666667
casual,electric_bike,6,Friday,2026-02,12,271,3327.3578333333335
casual,electric_bike,6,Friday,2026-02,13,336,3881.9244833333332
casual,electric_bike,6,Friday,2026-02,14,394,5269.9039
casual,electric_bike,6,Friday,2026-02,15,471,6864.850783333333
casual,electric_bike,6,Friday,2026-02,16,627,8342.8686
casual,electric_bike,6,Friday,2026-02,17,626,8151.64075
casual,electric_bike,6,Friday,2026-02,18,488,5316.7149
casual,electric_bike,6,Friday,2026-02,19,302,3316.9314
casual,electric_bike,6,Friday,2026-02,20,180,1784.0892333333334
casual,electric_bike,6,Friday,2026-02,21,181,1684.8184166666667
casual,electric_bike,6,Friday,2026-02,22,169,2091.18465
casual,electric_bike,6,Friday,2026-02,23,177,2180.0778833333334
casual,electric_bike,6,Friday,2026-03,0,147,1473.268
casual,electric_bike,6,Friday,2026-03,1,66,880.97105
casual,electric_bike,6,Friday,2026-03,2,36,319.89535
casual,electric_bike,6,Friday,2026-03,3,18,178.66658333333334
casual,electric_bike,6,Friday,2026-03,4,34,268.13048333333336
casual,electric_bike,6,Friday,2026-03,5,56,393.0937
casual,electric_bike,6,Friday,2026-03,6,149,1133.9770333333333
casual,electric_bike,6,Friday,2026-03,7,254,1955.9782833333334
casual,electric_bike,6,Friday,2026-03,8,331,2660.7424166666665
casual,electric_bike,6,Friday,2026-03,9,241,2551.1554
casual,electric_bike,6,Friday,2026-03,10,233,2826.3391833333335
casual,electric_bike,6,Friday,2026-03,11,302,3737.7329833333333
casual,electric_bike,6,Friday,2026-03,12,340,4102.808333333333
casual,electric_bike,6,Friday,2026-03,13,445,5779.6413
casual,electric_bike,6,Friday,2026-03,14,595,8582.485433333333
casual,electric_bike,6,Friday,2026-03,15,649,8577.54645
casual,electric_bike,6,Friday,2026-03,16,711,8505.0019
casual,electric_bike,6,Friday,2026-03,17,889,10589.635033333334
casual,electric_bike,6,Friday,2026-03,18,676,7643.334883333333
casual,electric_bike,6,Friday,2026-03,19,448,5187.157516666667
casual,electric_bike,6,Friday,2026-03,20,300,3454.5154333333335
casual,electric_bike,6,Friday,2026-03,21,284,3276.4539
casual,electric_bike,6,Friday,2026-03,22,346,3484.417733333333
casual,electric_bike,6,Friday,2026-03,23,319,3463.4477
casual,electric_bike,6,Friday,2026-04,0,259,3173.500466666667
casual,electric_bike,6,Friday,2026-04,1,155,1695.4365333333333
casual,electric_bike,6,Friday,2026-04,2,92,1021.5593666666666
casual,electric_bike,6,Friday,2026-04,3,45,520.7790166666666
casual,electric_bike,6,Friday,2026-04,4,59,499.34316666666666
casual,electric_bike,6,Friday,2026-04,5,80,635.4593166666666
casual,electric_bike,6,Friday,2026-04,6,244,2014.8662666666667
casual,electric_bike,6,Friday,2026-04,7,384,3319.06585
casual,electric_bike,6,Friday,2026-04,8,516,5244.94805
casual,electric_bike,6,Friday,2026-04,9,444,5219.05025
casual,electric_bike,6,Friday,2026-04,10,569,8284.810316666666
casual,electric_bike,6,Friday,2026-04,11,757,11581.712866666667
casual,electric_bike,6,Friday,2026-04,12,920,13534.9722
casual,electric_bike,6,Friday,2026-04,13,979,13037.6157
casual,electric_bike,6,Friday,2026-04,14,1025,15832.10205
casual,electric_bike,6,Friday,2026-04,15,1221,18798.222766666666
casual,electric_bike,6,Friday,2026-04,16,1578,22193.602183333333
casual,electric_bike,6,Friday,2026-04,17,1567,21235.066666666666
casual,electric_bike,6,Friday,2026-04,18,1352,18312.904683333334
casual,electric_bike,6,Friday,2026-04,19,1010,12375.735983333334
casual,electric_bike,6,Friday,2026-04,20,670,8099.05515
casual,electric_bike,6,Friday,2026-04,21,394,4827.742466666667
casual,electric_bike,6,Friday,2026-04,22,372,4520.012566666666
casual,electric_bike,6,Friday,2026-04,23,290,2831.1006
casual,electric_bike,6,Friday,2026-05,0,365,3657.9092
casual,electric_bike,6,Friday,2026-05,1,260,2958.51
casual,electric_bike,6,Friday,2026-05,2,143,1711.4986666666666
casual,electric_bike,6,Friday,2026-05,3,64,574.2181666666667
casual,electric_bike,6,Friday,2026-05,4,84,781.6729666666666
casual,electric_bike,6,Friday,2026-05,5,181,1726.4034166666665
casual,electric_bike,6,Friday,2026-05,6,365,3128.20325
casual,electric_bike,6,Friday,2026-05,7,679,6531.963933333333
casual,electric_bike,6,Friday,2026-05,8,861,8703.527233333334
casual,electric_bike,6,Friday,2026-05,9,696,8426.79585
casual,electric_bike,6,Friday,2026-05,10,804,12489.667483333333
casual,electric_bike,6,Friday,2026-05,11,1124,17173.19115
casual,electric_bike,6,Friday,2026-05,12,1487,23573.928783333333
casual,electric_bike,6,Friday,2026-05,13,1607,25799.2569
casual,electric_bike,6,Friday,2026-05,14,1786,28700.74018333333
casual,electric_bike,6,Friday,2026-05,15,2030,30603.64605
casual,electric_bike,6,Friday,2026-05,16,2743,40190.49943333333
casual,electric_bike,6,Friday,2026-05,17,2715,39885.43146666667
casual,electric_bike,6,Friday,2026-05,18,2373,34541.972616666666
casual,electric_bike,6,Friday,2026-05,19,1880,27252.446416666666
casual,electric_bike,6,Friday,2026-05,20,1245,17497.264266666665
casual,electric_bike,6,Friday,2026-05,21,1107,14439.054583333333
casual,electric_bike,6,Friday,2026-05,22,1036,14400.913183333334
casual,electric_bike,6,Friday,2026-05,23,856,11317.85345
casual,electric_bike,6,Friday,2026-06,0,844,10707.959533333333
casual,electric_bike,6,Friday,2026-06,1,623,7751.2737
casual,electric_bike,6,Friday,2026-06,2,287,3555.339
casual,electric_bike,6,Friday,2026-06,3,127,1635.3608166666668
casual,electric_bike,6,Friday,2026-06,4,141,1783.0291166666666
casual,electric_bike,6,Friday,2026-06,5,255,2882.1765666666665
casual,electric_bike,6,Friday,2026-06,6,508,5593.727666666667
casual,electric_bike,6,Friday,2026-06,7,771,8814.461066666667
casual,electric_bike,6,Friday,2026-06,8,939,11284.553516666667
casual,electric_bike,6,Friday,2026-06,9,945,14419.381666666666
casual,electric_bike,6,Friday,2026-06,10,1039,20421.034216666667
casual,electric_bike,6,Friday,2026-06,11,1539,30215.680516666667
casual,electric_bike,6,Friday,2026-06,12,1940,34165.66136666667
casual,electric_bike,6,Friday,2026-06,13,2133,36033.00958333333
casual,electric_bike,6,Friday,2026-06,14,1964,34229.374683333335
casual,electric_bike,6,Friday,2026-06,15,2092,35774.67588333333
casual,electric_bike,6,Friday,2026-06,16,3044,50855.45196666667
casual,electric_bike,6,Friday,2026-06,17,3314,50711.15715
casual,electric_bike,6,Friday,2026-06,18,2978,46146.53136666667
casual,electric_bike,6,Friday,2026-06,19,2454,38711.086533333335
casual,electric_bike,6,Friday,2026-06,20,1708,24892.543916666666
casual,electric_bike,6,Friday,2026-06,21,1373,19449.343066666668
casual,electric_bike,6,Friday,2026-06,22,1717,25686.945583333334
casual,electric_bike,6,Friday,2026-06,23,1755,27047.372
casual,electric_bike,6,Friday,2026-07,0,685,8311.09845
casual,electric_bike,6,Friday,2026-07,1,486,5673.5865
casual,electric_bike,6,Friday,2026-07,2,290,3975.0995166666667
casual,electric_bike,6,Friday,2026-07,3,188,2598.5446
casual,electric_bike,6,Friday,2026-07,4,149,2115.911016666667
casual,electric_bike,6,Friday,2026-07,5,324,3664.73325
casual,electric_bike,6,Friday,2026-07,6,682,6630.002466666667
casual,electric_bike,6,Friday,2026-07,7,978,10852.597133333333
casual,electric_bike,6,Friday,2026-07,8,1337,15906.08445
casual,electric_bike,6,Friday,2026-07,9,1259,18768.156233333335
casual,electric_bike,6,Friday,2026-07,10,1540,28801.8847
casual,electric_bike,6,Friday,2026-07,11,2209,42294.06836666667
casual,electric_bike,6,Friday,2026-07,12,2690,48937.27335
casual,electric_bike,6,Friday,2026-07,13,2450,41249.68656666666
casual,electric_bike,6,Friday,2026-07,14,2306,40058.17686666667
casual,electric_bike,6,Friday,2026-07,15,2433,38616.26428333333
casual,electric_bike,6,Friday,2026-07,16,3143,49662.35981666666
casual,electric_bike,6,Friday,2026-07,17,3614,53349.3456
casual,electric_bike,6,Friday,2026-07,18,3526,51923.26875
casual,electric_bike,6,Friday,2026-07,19,2794,39824.237916666665
casual,electric_bike,6,Friday,2026-07,20,2617,39471.84285
casual,electric_bike,6,Friday,2026-07,21,2135,30091.792716666667
casual,electric_bike,6,Friday,2026-07,22,2193,32629.412716666666
casual,electric_bike,6,Friday,2026-07,23,1519,21589.80215
casual,electric_bike,6,Friday,2026-08,0,784,9568.4156
casual,electric_bike,6,Friday,2026-08,1,468,5613.713033333333
casual,electric_bike,6,Friday,2026-08,2,252,3386.0699833333333
casual,electric_bike,6,Friday,2026-08,3,158,2010.2352166666667
casual,electric_bike,6,Friday,2026-08,4,129,1459.2593
casual,electric_bike,6,Friday,2026-08,5,346,4043.2085166666666
casual,electric_bike,6,Friday,2026-08,6,663,7057.599916666667
casual,electric_bike,6,Friday,2026-08,7,986,10632.455266666666
casual,electric_bike,6,Friday,2026-08,8,1255,14139.0622
casual,electric_bike,6,Friday,2026-08,9,1051,14703.592766666667
casual,electric_bike,6,Friday,2026-08,10,1287,22827.716183333334
casual,electric_bike,6,Friday,2026-08,11,1737,30851.2967
casual,electric_bike,6,Friday,2026-08,12,2205,40618.77271666667
casual,electric_bike,6,Friday,2026-08,13,2345,40204.86753333333
casual,electric_bike,6,Friday,2026-08,14,2422,43409.56286666667
casual,electric_bike,6,Friday,2026-08,15,2884,49848.391566666665
casual,electric_bike,6,Friday,2026-08,16,3568,59033.188533333334
casual,electric_bike,6,Friday,2026-08,17,3794,59251.113816666664
casual,electric_bike,6,Friday,2026-08,18,3530,53500.009333333335
casual,electric_bike,6,Friday,2026-08,19,2766,39728.4547
casual,electric_bike,6,Friday,2026-08,20,2022,29451.695
casual,electric_bike,6,Friday,2026-08,21,1749,23379.169783333335
casual,electric_bike,6,Friday,2026-08,22,1785,26561.7757
casual,electric_bike,6,Friday,2026-08,23,1546,22495.697316666665
casual,electric_bike,7,Saturday,2025-09,0,958,10989.028116666666
casual,electric_bike,7,Saturday,2025-09,1,644,7218.873566666667
casual,electric_bike,7,Saturday,2025-09,2,451,5650.418383333334
casual,electric_bike,7,Saturday,2025-09,3,261,3382.0885333333335
casual,electric_bike,7,Saturday,2025-09,4,117,1406.0446
casual,electric_bike,7,Saturday,2025-09,5,108,1275.3980166666668
casual,electric_bike,7,Saturday,2025-09,6,242,2910.1794
casual,electric_bike,7,Saturday,2025-09,7,348,4565.2783
casual,electric_bike,7,Saturday,2025-09,8,627,9530.643383333334
casual,electric_bike,7,Saturday,2025-09,9,1024,17056.734533333332
casual,electric_bike,7,Saturday,2025-09,10,1552,28183.218483333334
casual,electric_bike,7,Saturday,2025-09,11,1987,37057.68938333333
casual,electric_bike,7,Saturday,2025-09,12,2484,49109.14298333333
casual,electric_bike,7,Saturday,2025-09,13,2413,45332.19905
casual,electric_bike,7,Saturday,2025-09,14,2354,42677.171116666665
casual,electric_bike,7,Saturday,2025-09,15,2433,46095.92735
casual,electric_bike,7,Saturday,2025-09,16,2566,45861.68545
casual,electric_bike,7,Saturday,2025-09,17,2318,40798.892133333335
casual,electric_bike,7,Saturday,2025-09,18,1896,31663.165833333333
casual,electric_bike,7,Saturday,2025-09,19,1459,22310.512683333334
casual,electric_bike,7,Saturday,2025-09,20,1071,15123.987116666667
casual,electric_bike,7,Saturday,2025-09,21,1115,18891.019
casual,electric_bike,7,Saturday,2025-09,22,1122,16725.672133333333
casual,electric_bike,7,Saturday,2025-09,23,883,12530.543583333334
casual,electric_bike,7,Saturday,2025-10,0,900,10279.81885
casual,electric_bike,7,Saturday,2025-10,1,603,7352.39695
casual,electric_bike,7,Saturday,2025-10,2,391,4516.988716666667
casual,electric_bike,7,Saturday,2025-10,3,217,2527.0528
casual,electric_bike,7,Saturday,2025-10,4,146,1514.85625
casual,electric_bike,7,Saturday,2025-10,5,92,893.98145
casual,electric_bike,7,Saturday,2025-10,6,177,2099.4204
casual,electric_bike,7,Saturday,2025-10,7,429,5815.0598666666665
casual,electric_bike,7,Saturday,2025-10,8,710,9993.6133
casual,electric_bike,7,Saturday,2025-10,9,1141,17801.0983
casual,electric_bike,7,Saturday,2025-10,10,1712,29690.9877
casual,electric_bike,7,Saturday,2025-10,11,2190,39609.24951666666
casual,electric_bike,7,Saturday,2025-10,12,2373,42380.61021666667
casual,electric_bike,7,Saturday,2025-10,13,2260,41998.854933333336
casual,electric_bike,7,Saturday,2025-10,14,2415,44243.683966666664
casual,electric_bike,7,Saturday,2025-10,15,2341,42248.167283333336
casual,electric_bike,7,Saturday,2025-10,16,2062,34509.7374
casual,electric_bike,7,Saturday,2025-10,17,1897,29293.200933333334
casual,electric_bike,7,Saturday,2025-10,18,1747,24933.849933333335
casual,electric_bike,7,Saturday,2025-10,19,1095,14131.314783333333
casual,electric_bike,7,Saturday,2025-10,20,757,9046.13685
casual,electric_bike,7,Saturday,2025-10,21,754,9156.576683333333
casual,electric_bike,7,Saturday,2025-10,22,753,9436.6408
casual,electric_bike,7,Saturday,2025-10,23,591,6859.56055
casual,electric_bike,7,Saturday,2025-11,0,738,7730.316183333333
casual,electric_bike,7,Saturday,2025-11,1,594,6504.800633333333
casual,electric_bike,7,Saturday,2025-11,2,451,5141.927416666666
casual,electric_bike,7,Saturday,2025-11,3,179,1697.282
casual,electric_bike,7,Saturday,2025-11,4,111,1193.9806166666667
casual,electric_bike,7,Saturday,2025-11,5,56,491.74576666666667
casual,electric_bike,7,Saturday,2025-11,6,135,1365.8972666666666
casual,electric_bike,7,Saturday,2025-11,7,212,2166.5587833333334
casual,electric_bike,7,Saturday,2025-11,8,408,4323.290866666666
casual,electric_bike,7,Saturday,2025-11,9,604,6899.062333333333
casual,electric_bike,7,Saturday,2025-11,10,848,11551.837783333332
casual,electric_bike,7,Saturday,2025-11,11,964,15037.537716666666
casual,electric_bike,7,Saturday,2025-11,12,1078,15981.2786
casual,electric_bike,7,Saturday,2025-11,13,1174,18149.135316666667
casual,electric_bike,7,Saturday,2025-11,14,1379,23248.644766666668
casual,electric_bike,7,Saturday,2025-11,15,1205,18749.49675
casual,electric_bike,7,Saturday,2025-11,16,1119,17011.465783333333
casual,electric_bike,7,Saturday,2025-11,17,1144,17071.67325
casual,electric_bike,7,Saturday,2025-11,18,764,9838.777633333333
casual,electric_bike,7,Saturday,2025-11,19,493,5260.929366666666
casual,electric_bike,7,Saturday,2025-11,20,389,5596.142966666666
casual,electric_bike,7,Saturday,2025-11,21,385,5035.016183333333
casual,electric_bike,7,Saturday,2025-11,22,310,3142.2822166666665
casual,electric_bike,7,Saturday,2025-11,23,397,3965.43895
casual,electric_bike,7,Saturday,2025-12,0,123,1469.1203833333334
casual,electric_bike,7,Saturday,2025-12,1,97,1093.0582833333333
casual,electric_bike,7,Saturday,2025-12,2,62,728.9679833333333
casual,electric_bike,7,Saturday,2025-12,3,37,393.5439
casual,electric_bike,7,Saturday,2025-12,4,37,321.8842166666667
casual,electric_bike,7,Saturday,2025-12,5,22,141.98743333333334
casual,electric_bike,7,Saturday,2025-12,6,27,150.36205
casual,electric_bike,7,Saturday,2025-12,7,51,619.3802
casual,electric_bike,7,Saturday,2025-12,8,76,888.5275833333333
casual,electric_bike,7,Saturday,2025-12,9,104,1005.0789
casual,electric_bike,7,Saturday,2025-12,10,172,2092.6867666666667
casual,electric_bike,7,Saturday,2025-12,11,202,2707.734066666667
casual,electric_bike,7,Saturday,2025-12,12,236,2442.008083333333
casual,electric_bike,7,Saturday,2025-12,13,204,1956.2006333333334
casual,electric_bike,7,Saturday,2025-12,14,266,3219.243033333333
casual,electric_bike,7,Saturday,2025-12,15,261,3334.5341
casual,electric_bike,7,Saturday,2025-12,16,253,3209.3124333333335
casual,electric_bike,7,Saturday,2025-12,17,211,2270.7295833333333
casual,electric_bike,7,Saturday,2025-12,18,213,2213.98785
casual,electric_bike,7,Saturday,2025-12,19,155,1828.6809
casual,electric_bike,7,Saturday,2025-12,20,97,968.12295
casual,electric_bike,7,Saturday,2025-12,21,97,1188.5951166666666
casual,electric_bike,7,Saturday,2025-12,22,154,1907.8112333333333
casual,electric_bike,7,Saturday,2025-12,23,164,1556.94925
casual,electric_bike,7,Saturday,2026-01,0,74,1084.1110166666667
casual,electric_bike,7,Saturday,2026-01,1,63,522.80535
casual,electric_bike,7,Saturday,2026-01,2,47,401.4123666666667
casual,electric_bike,7,Saturday,2026-01,3,30,200.11395
casual,electric_bike,7,Saturday,2026-01,4,13,89.29345
casual,electric_bike,7,Saturday,2026-01,5,6,35.41288333333333
casual,electric_bike,7,Saturday,2026-01,6,19,122.05501666666666
casual,electric_bike,7,Saturday,2026-01,7,44,321.73716666666667
casual,electric_bike,7,Saturday,2026-01,8,52,329.22156666666666
casual,electric_bike,7,Saturday,2026-01,9,78,563.6313166666666
casual,electric_bike,7,Saturday,2026-01,10,106,890.0890499999999
casual,electric_bike,7,Saturday,2026-01,11,94,734.8262
casual,electric_bike,7,Saturday,2026-01,12,107,1101.4961833333334
casual,electric_bike,7,Saturday,2026-01,13,151,1519.3622166666667
casual,electric_bike,7,Saturday,2026-01,14,176,1693.86905
casual,electric_bike,7,Saturday,2026-01,15,217,2215.8967333333335
casual,electric_bike,7,Saturday,2026-01,16,195,2181.3531
casual,electric_bike,7,Saturday,2026-01,17,195,2028.219
casual,electric_bike,7,Saturday,2026-01,18,144,1589.1021833333334
casual,electric_bike,7,Saturday,2026-01,19,82,635.41725
casual,electric_bike,7,Saturday,2026-01,20,82,732.0697
casual,electric_bike,7,Saturday,2026-01,21,73,674.1993
casual,electric_bike,7,Saturday,2026-01,22,122,1457.6734333333334
casual,electric_bike,7,Saturday,2026-01,23,178,1943.03625
casual,electric_bike,7,Saturday,2026-02,0,167,1931.4517333333333
casual,electric_bike,7,Saturday,2026-02,1,142,1405.3603666666668
casual,electric_bike,7,Saturday,2026-02,2,96,1166.3364333333334
casual,electric_bike,7,Saturday,2026-02,3,50,406.4535333333333
casual,electric_bike,7,Saturday,2026-02,4,27,213.66008333333332
casual,electric_bike,7,Saturday,2026-02,5,16,173.856
casual,electric_bike,7,Saturday,2026-02,6,32,208.11393333333334
casual,electric_bike,7,Saturday,2026-02,7,61,471.55525
casual,electric_bike,7,Saturday,2026-02,8,134,1167.0724666666667
casual,electric_bike,7,Saturday,2026-02,9,181,1438.9932166666667
casual,electric_bike,7,Saturday,2026-02,10,239,2140.664116666667
casual,electric_bike,7,Saturday,2026-02,11,245,2754.8817166666668
casual,electric_bike,7,Saturday,2026-02,12,282,3120.8357333333333
casual,electric_bike,7,Saturday,2026-02,13,359,4375.467616666667
casual,electric_bike,7,Saturday,2026-02,14,315,3718.1697833333333
casual,electric_bike,7,Saturday,2026-02,15,307,3201.4455
casual,electric_bike,7,Saturday,2026-02,16,314,4107.848933333334
casual,electric_bike,7,Saturday,2026-02,17,239,2604.5552333333335
casual,electric_bike,7,Saturday,2026-02,18,210,2132.7226166666665
casual,electric_bike,7,Saturday,2026-02,19,144,1483.5947666666666
casual,electric_bike,7,Saturday,2026-02,20,126,1335.18
casual,electric_bike,7,Saturday,2026-02,21,137,1587.4436666666666
casual,electric_bike,7,Saturday,2026-02,22,117,1154.8088666666667
casual,electric_bike,7,Saturday,2026-02,23,108,1234.9546833333334
casual,electric_bike,7,Saturday,2026-03,0,303,3098.90885
casual,electric_bike,7,Saturday,2026-03,1,218,2146.6794833333333
casual,electric_bike,7,Saturday,2026-03,2,121,1235.4361166666667
casual,electric_bike,7,Saturday,2026-03,3,75,731.4721333333333
casual,electric_bike,7,Saturday,2026-03,4,33,273.18108333333333
casual,electric_bike,7,Saturday,2026-03,5,23,183.09563333333332
casual,electric_bike,7,Saturday,2026-03,6,67,721.7962166666666
casual,electric_bike,7,Saturday,2026-03,7,133,1145.9051333333334
casual,electric_bike,7,Saturday,2026-03,8,302,3221.505833333333
casual,electric_bike,7,Saturday,2026-03,9,414,4869.778833333334
casual,electric_bike,7,Saturday,2026-03,10,707,9744.68645
casual,electric_bike,7,Saturday,2026-03,11,729,10927.33735
casual,electric_bike,7,Saturday,2026-03,12,914,13903.49925
casual,electric_bike,7,Saturday,2026-03,13,1068,17114.904566666668
casual,electric_bike,7,Saturday,2026-03,14,1135,19278.29735
casual,electric_bike,7,Saturday,2026-03,15,1261,23279.44961666667
casual,electric_bike,7,Saturday,2026-03,16,1322,22558.560933333334
casual,electric_bike,7,Saturday,2026-03,17,1137,19302.665283333332
casual,electric_bike,7,Saturday,2026-03,18,984,16755.92175
casual,electric_bike,7,Saturday,2026-03,19,796,12355.69765
casual,electric_bike,7,Saturday,2026-03,20,529,7822.071216666666
casual,electric_bike,7,Saturday,2026-03,21,460,7147.123066666667
casual,electric_bike,7,Saturday,2026-03,22,464,6548.665683333334
casual,electric_bike,7,Saturday,2026-03,23,465,6855.5857
casual,electric_bike,7,Saturday,2026-04,0,303,2840.3544333333334
casual,electric_bike,7,Saturday,2026-04,1,224,2290.3719166666665
casual,electric_bike,7,Saturday,2026-04,2,155,1885.2684666666667
casual,electric_bike,7,Saturday,2026-04,3,91,988.0682833333333
casual,electric_bike,7,Saturday,2026-04,4,68,616.6986166666667
casual,electric_bike,7,Saturday,2026-04,5,41,305.49328333333335
casual,electric_bike,7,Saturday,2026-04,6,97,952.8611166666667
casual,electric_bike,7,Saturday,2026-04,7,148,1398.5047833333333
casual,electric_bike,7,Saturday,2026-04,8,325,4324.735116666667
casual,electric_bike,7,Saturday,2026-04,9,531,6172.449433333333
casual,electric_bike,7,Saturday,2026-04,10,790,11962.351216666666
casual,electric_bike,7,Saturday,2026-04,11,940,14349.6713
casual,electric_bike,7,Saturday,2026-04,12,1153,17045.190983333334
casual,electric_bike,7,Saturday,2026-04,13,1095,16552.856383333332
casual,electric_bike,7,Saturday,2026-04,14,1086,17679.548433333333
casual,electric_bike,7,Saturday,2026-04,15,1138,17737.0676
casual,electric_bike,7,Saturday,2026-04,16,1154,16657.382316666666
casual,electric_bike,7,Saturday,2026-04,17,1083,15756.748966666666
casual,electric_bike,7,Saturday,2026-04,18,833,11226.339783333333
casual,electric_bike,7,Saturday,2026-04,19,662,7592.1181166666665
casual,electric_bike,7,Saturday,2026-04,20,457,4455.01055
casual,electric_bike,7,Saturday,2026-04,21,406,4803.957766666666
casual,electric_bike,7,Saturday,2026-04,22,467,5598.51695
casual,electric_bike,7,Saturday,2026-04,23,329,3298.76355
casual,electric_bike,7,Saturday,2026-05,0,953,11583.780283333334
casual,electric_bike,7,Saturday,2026-05,1,708,9121.00275
casual,electric_bike,7,Saturday,2026-05,2,490,5885.920316666667
casual,electric_bike,7,Saturday,2026-05,3,252,3477.8142833333336
casual,electric_bike,7,Saturday,2026-05,4,134,1519.493
casual,electric_bike,7,Saturday,2026-05,5,132,1618.0376166666667
casual,electric_bike,7,Saturday,2026-05,6,250,2993.5394833333335
casual,electric_bike,7,Saturday,2026-05,7,393,4728.236133333334
casual,electric_bike,7,Saturday,2026-05,8,746,9766.2704
casual,electric_bike,7,Saturday,2026-05,9,1208,18239.417633333334
casual,electric_bike,7,Saturday,2026-05,10,1856,31862.27675
casual,electric_bike,7,Saturday,2026-05,11,2512,49773.71496666667
casual,electric_bike,7,Saturday,2026-05,12,2902,56014.03991666667
casual,electric_bike,7,Saturday,2026-05,13,3060,59402.78766666666
casual,electric_bike,7,Saturday,2026-05,14,3143,60693.90755
casual,electric_bike,7,Saturday,2026-05,15,3414,64478.35996666666
casual,electric_bike,7,Saturday,2026-05,16,3271,58400.27595
casual,electric_bike,7,Saturday,2026-05,17,2903,51300.7125
casual,electric_bike,7,Saturday,2026-05,18,2674,45784.5312
casual,electric_bike,7,Saturday,2026-05,19,2165,33714.3925
casual,electric_bike,7,Saturday,2026-05,20,1534,21778.719316666666
casual,electric_bike,7,Saturday,2026-05,21,1315,19913.6581
casual,electric_bike,7,Saturday,2026-05,22,1466,22357.223783333335
casual,electric_bike,7,Saturday,2026-05,23,1166,16872.8991
casual,electric_bike,7,Saturday,2026-06,0,1678,22504.722466666666
casual,electric_bike,7,Saturday,2026-06,1,1048,14191.122066666667
casual,electric_bike,7,Saturday,2026-06,2,566,6622.7732166666665
casual,electric_bike,7,Saturday,2026-06,3,327,4496.264116666666
casual,electric_bike,7,Saturday,2026-06,4,195,2410.868033333333
casual,electric_bike,7,Saturday,2026-06,5,184,2760.7099333333335
casual,electric_bike,7,Saturday,2026-06,6,259,3566.1651
casual,electric_bike,7,Saturday,2026-06,7,510,7559.070733333333
casual,electric_bike,7,Saturday,2026-06,8,873,14625.905266666667
casual,electric_bike,7,Saturday,2026-06,9,1596,29286.817183333333
casual,electric_bike,7,Saturday,2026-06,10,2273,43196.15908333333
casual,electric_bike,7,Saturday,2026-06,11,3283,66408.92476666666
casual,electric_bike,7,Saturday,2026-06,12,4109,86264.75486666667
casual,electric_bike,7,Saturday,2026-06,13,3819,73907.81928333333
casual,electric_bike,7,Saturday,2026-06,14,3751,74562.03733333333
casual,electric_bike,7,Saturday,2026-06,15,4161,79730.90656666667
casual,electric_bike,7,Saturday,2026-06,16,4405,81059.10415
casual,electric_bike,7,Saturday,2026-06,17,3936,71910.91968333333
casual,electric_bike,7,Saturday,2026-06,18,3432,59784.7048
casual,electric_bike,7,Saturday,2026-06,19,2723,45958.41556666667
casual,electric_bike,7,Saturday,2026-06,20,2011,31718.23298333333
casual,electric_bike,7,Saturday,2026-06,21,1691,27096.96005
casual,electric_bike,7,Saturday,2026-06,22,2027,34081.59446666667
casual,electric_bike,7,Saturday,2026-06,23,1544,23418.294333333335
casual,electric_bike,7,Saturday,2026-07,0,1214,16099.674366666666
casual,electric_bike,7,Saturday,2026-07,1,967,13451.282616666667
casual,electric_bike,7,Saturday,2026-07,2,619,7322.919266666667
casual,electric_bike,7,Saturday,2026-07,3,327,4973.948516666666
casual,electric_bike,7,Saturday,2026-07,4,194,2910.1912
casual,electric_bike,7,Saturday,2026-07,5,210,3874.350233333333
casual,electric_bike,7,Saturday,2026-07,6,442,6041.955666666667
casual,electric_bike,7,Saturday,2026-07,7,552,8929.518066666667
casual,electric_bike,7,Saturday,2026-07,8,1043,18064.534433333334
casual,electric_bike,7,Saturday,2026-07,9,1781,34170.64741666667
casual,electric_bike,7,Saturday,2026-07,10,2550,51029.43513333333
casual,electric_bike,7,Saturday,2026-07,11,3187,60964.49916666667
casual,electric_bike,7,Saturday,2026-07,12,3567,68090.60418333333
casual,electric_bike,7,Saturday,2026-07,13,3839,73561.1239
casual,electric_bike,7,Saturday,2026-07,14,3892,73813.6567
casual,electric_bike,7,Saturday,2026-07,15,4139,73010.6175
casual,electric_bike,7,Saturday,2026-07,16,3621,63018.69808333334
casual,electric_bike,7,Saturday,2026-07,17,2912,49212.05351666667
casual,electric_bike,7,Saturday,2026-07,18,2729,45564.80273333333
casual,electric_bike,7,Saturday,2026-07,19,2667,45545.24291666667
casual,electric_bike,7,Saturday,2026-07,20,2291,39568.180733333335
casual,electric_bike,7,Saturday,2026-07,21,2304,42099.339166666665
casual,electric_bike,7,Saturday,2026-07,22,2297,37999.32935
casual,electric_bike,7,Saturday,2026-07,23,2357,38227.45963333333
casual,electric_bike,7,Saturday,2026-08,0,1865,23774.937866666667
casual,electric_bike,7,Saturday,2026-08,1,1505,19068.838516666667
casual,electric_bike,7,Saturday,2026-08,2,942,12841.367116666666
casual,electric_bike,7,Saturday,2026-08,3,416,5734.798816666666
casual,electric_bike,7,Saturday,2026-08,4,247,3669.89815
